input_id,topology_id,distribution,optimizer,parameter_set,space_m,node_count,seed,transmission_range_m,packet_size_bits,initial_energy_j,max_rounds,min_alive_ratio,alpha_weight,beta_weight,gamma_weight,cluster_head_ratio,eulc_candidate_ratio,pso_particles,pso_iterations,pso_inertia,pso_c1,pso_c2,pso_omega,contention_penalty_factor,contention_reference_degree,contention_max_multiplier
gaussian_s100_n50_seed4004_ga_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,ga,energy_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4004_ga_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,ga,energy_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4004_ga_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,ga,distance_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4004_ga_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,ga,distance_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4004_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,ga,balanced_low_omega,100,50,4004,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4004_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,ga,balanced_low_omega,100,50,4004,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,baseline,100,50,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,baseline,100,50,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,energy_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,energy_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,distance_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,distance_focused,100,50,4004,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,balanced_low_omega,100,50,4004,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4004_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,de,balanced_low_omega,100,50,4004,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4004_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4004,gaussian,leach,baseline,100,50,4004,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,baseline,100,50,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,baseline,100,50,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,energy_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,energy_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,distance_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,distance_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,balanced_low_omega,100,50,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4005_pso_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,pso,balanced_low_omega,100,50,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,baseline,100,50,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,baseline,100,50,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,energy_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,energy_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,distance_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,distance_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,balanced_low_omega,100,50,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4005_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,ga,balanced_low_omega,100,50,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,baseline,100,50,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,baseline,100,50,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,energy_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,energy_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,distance_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,distance_focused,100,50,4005,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,balanced_low_omega,100,50,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4005_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,de,balanced_low_omega,100,50,4005,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4005_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4005,gaussian,leach,baseline,100,50,4005,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,baseline,100,50,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,baseline,100,50,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,energy_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,energy_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,distance_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,distance_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,balanced_low_omega,100,50,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4006_pso_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,pso,balanced_low_omega,100,50,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,baseline,100,50,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,baseline,100,50,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,energy_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,energy_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,distance_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,distance_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,balanced_low_omega,100,50,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4006_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,ga,balanced_low_omega,100,50,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,baseline,100,50,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,baseline,100,50,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,energy_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,energy_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,distance_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,distance_focused,100,50,4006,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,balanced_low_omega,100,50,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4006_de_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,de,balanced_low_omega,100,50,4006,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4006_leach_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4006,gaussian,leach,baseline,100,50,4006,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,baseline,100,50,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,baseline,100,50,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,energy_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,energy_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,distance_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,distance_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,balanced_low_omega,100,50,4007,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4007_pso_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,pso,balanced_low_omega,100,50,4007,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,baseline,100,50,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,baseline,100,50,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,energy_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,energy_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,distance_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_distance_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,distance_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,30,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,balanced_low_omega,100,50,4007,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,20,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4007_ga_balanced_low_omega_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,ga,balanced_low_omega,100,50,4007,200.0,6400,0.5,5000,0.95,0.34,0.33,0.33,0.2,0.4,30,50,0.5,1.5,1.5,0.4,0.01,10.0,4.0
gaussian_s100_n50_seed4007_de_baseline_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,de,baseline,100,50,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,20,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4007_de_baseline_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,de,baseline,100,50,4007,200.0,6400,0.5,5000,0.95,0.6,0.25,0.15,0.2,0.4,30,50,0.7,1.5,1.5,0.65,0.01,10.0,4.0
gaussian_s100_n50_seed4007_de_energy_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,de,energy_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,20,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4007_de_energy_focused_r200p0_pkt6400_e0p5_p30_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,de,energy_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.75,0.15,0.1,0.2,0.4,30,50,0.7,1.5,1.5,0.5,0.01,10.0,4.0
gaussian_s100_n50_seed4007_de_distance_focused_r200p0_pkt6400_e0p5_p20_c1p5_1p5,gaussian_s100_n50_seed4007,gaussian,de,distance_focused,100,50,4007,200.0,6400,0.5,5000,0.95,0.35,0.45,0.2,0.2,0.4,20,50,0.7,1.5,1.5,0.8,0.01,10.0,4.0
